show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,month_of_release,year_of_release,countries
s1692,Movie,A Very Country Christmas,Justin G. Dyck,"['Bea Santos', 'Greyston Holt', 'Greg Vaughan', 'Deana Carter', 'Allison Hossack']",United States,2020-11-15,2017,10,84,Music & Musicals,"When an unfulfilled country music star hides out in his hometown, he meets a budding interior designer who finds her way into his heart.",11.0,2020.0,[]
s1701,Movie,Killer Cove,Damián Romay,"['Haley Webb', 'Donny Boaz', 'Cathy Baron', 'Jason Alan Smith', 'Dennis Staroselsky', 'Owen Miller', 'Shawn Fitzgibbon']",United States,2020-11-14,2019,8,87,Thrillers,"An unlucky woman finds a solution for her hateful ex, a trying job hunt and a stalker through a charming P.I. – only to endure a new set of problems.",11.0,2020.0,[]
s1707,TV Show,The Minions of Midas,Mateo Gil,"['Luis Tosar', 'Marta Belmonte', 'Guillermo Toledo', 'Carlos Blanco', 'Marta Milans', 'Goize Blanco', 'Elena Irureta', 'Bea Segura', 'Jorge Andreu', 'Daniel Holguín', 'Adolfo Fernández', 'Fernando Barona', 'Juan Blanco', 'Ahmed Boulane', 'Pepe Ocio', 'Vito Sanz', 'Adelfa Calvo', 'Joaquín Climent', 'Carmelo Gómez', 'Miguel Ángel Solá']",Spain,2020-11-13,2020,5,180,Crime TV Shows,A millionaire publisher gets a blackmail note — his decision can mean life or death. Inspired by a Jack London story but set in contemporary Madrid.,11.0,2020.0,[]
s1715,Movie,Prom Night,Nelson McCormick,"['Brittany Snow', 'Scott Porter', 'Jessica Stroup', 'Dana Davis', 'Collins Pennie', 'Kelly Blatz', 'James Ransone', 'Brianne Davis', 'Kellan Lutz', 'Mary Mara', 'Ming-Na Wen', 'Johnathon Schaech', 'Idris Elba']",United States,2020-11-12,2008,7,88,Horror Movies,"On prom night, a high school senior still struggling with her nightmare past tries to evade a killer bent on ending the party for her and her friends.",11.0,2020.0,[]
s1776,Movie,His House,Remi Weekes,"['Ṣọpẹ́ Dìrísù', 'Wunmi Mosaku', 'Matt Smith', 'Malaika Wakoli-Abigaba']",United Kingdom,2020-10-30,2020,9,93,Horror Movies,"As a young couple from war-torn South Sudan seeks asylum and a fresh start in England, they’re tormented by a sinister force living in their new home.",10.0,2020.0,[]
s1778,Movie,Kaali Khuhi,Terrie Samundra,"['Shabana Azmi', 'Leela Samson', 'Sanjeeda Sheikh', 'Satyadeep Misra', 'Riva Arora', 'Hetvi Bhanushali', 'Rose Rathod']",India,2020-10-30,2020,9,91,Horror Movies,"When a restless spirit curses a village that has a history of female infanticide, the town's fate lies in the hands of a 10-year-old girl.",10.0,2020.0,[]
s1784,Movie,The Day of the Lord,Santiago Alvarado Ilarri,"['Juli Fàbregas', 'Ximena Romo', 'Héctor Illanes', 'Dolores Heredia']",Mexico,2020-10-30,2020,9,93,Horror Movies,"In this horror movie, a retired priest haunted by his sins is pulled back into the darkness when a friend begs him to help his possessed daughter.",10.0,2020.0,[]
s1788,Movie,Metallica Through The Never,Nimród Antal,"['Dane DeHaan', 'James Hetfield', 'Lars Ulrich', 'Kirk Hammett', 'Robert Trujillo']",United States,2020-10-28,2013,8,93,Music & Musicals,"As heavy metal band Metallica tears up the stage, a young roadie is sent on an urgent errand. But his mission soon takes a surreal turn.",10.0,2020.0,[]
s1841,TV Show,Someone Has to Die,Manolo Caro,"['Carmen Maura', 'Cecilia Suárez', 'Ester Expósito', 'Ernesto Alterio', 'Alejandro Speitzer', 'Isaac Hernández', 'Carlos Cuevas', 'Mariola Fuentes', 'Pilar Castro', 'Juan Carlos Vellido', 'Eduardo Casanova', 'Manuel Morón', 'Javier Pereira']",Mexico,2020-10-16,2020,6,180,Crime TV Shows,"In conservative 1950s Spain, the alleged relationship between a young man and a Mexican ballerino creates an uproar of harrowing consequences.",10.0,2020.0,[]
s1844,Movie,Unfriended,Levan Gabriadze,"['Shelley Hennig', 'Moses Storm', 'Renee Olstead', 'Will Peltz', 'Jacob Wysocki', 'Courtney Halverson', 'Heather Sossaman', 'Matthew Bohrer', 'Mickey River', 'Cal Barnes']",United States,2020-10-16,2014,9,83,Horror Movies,Six teens whose cyberbullying drove their classmate to kill herself become the target of an online stalker with a lethal agenda.,10.0,2020.0,[]
s1868,Movie,House of the Witch,Alex Merkin,"['Emily Bader', 'Darren Mann', 'Michelle Randolph', 'Coy Stewart', 'Jesse Pepe', 'Arden Belle', 'Joel Nagle', 'Nolan Bateman']",United States,2020-10-11,2017,8,86,Horror Movies,A group of daring teens finds themselves in a fight for their lives inside a haunted house when a sinister spirit crashes their Halloween party.,10.0,2020.0,[]
s1936,Movie,Michelle Buteau: Welcome to Buteaupia,Page Hurwitz,['Michelle Buteau'],United States,2020-09-29,2020,9,59,Stand-Up Comedy,"Scene-stealing queen Michelle Buteau dazzles with real talk on relationships, parenthood, cultural differences and the government workers who adore her.",9.0,2020.0,[]
s2001,Movie,Michael McIntyre: Showman,Chris Howe,['Michael McIntyre'],United Kingdom,2020-09-15,2020,9,63,Stand-Up Comedy,"Charming comic Michael McIntyre talks family, technology, sharks, accents and the time he confused himself for a world leader in this stand-up special.",9.0,2020.0,[]
s2105,Movie,Dark Forces,Bernardo Arellano,"['Tenoch Huerta', 'Eréndira Ibarra', 'Dale Carley', 'Ariane Pellicer', 'Johana Blendl', 'Dai Liparoti', 'Mauricio Aspe', 'Nick Zedd']",Mexico,2020-08-21,2020,10,81,Horror Movies,"In search of his sister, a renegade criminal seeks answers at a sordid hotel where he encounters a sinister guest and romances a mysterious waitress.",8.0,2020.0,[]
s2144,Movie,"Rob Schneider: Asian Momma, Mexican Kids",Tyler Spindel,['Rob Schneider'],United States,2020-08-11,2020,10,44,Stand-Up Comedy,"Former ""Saturday Night Live"" star Rob Schneider returns to the stage and shares his take on life, love and dinosaur dreams in this stand-up special.",8.0,2020.0,[]
s2150,Movie,We Summon the Darkness,Marc Meyers,"['Alexandra Daddario', 'Amy Forsyth', 'Keean Johnson', 'Maddie Hasson', 'Logan Miller', 'Austin Swift', 'Johnny Knoxville', 'Allison McAtee', 'Tanner Beard']",United States,2020-08-08,2020,9,90,Horror Movies,A night at a 1980s heavy metal concert hits a grisly note when new friends find themselves in the middle of a satanic murder spree.,8.0,2020.0,[]
s2170,Movie,Sam Jay: 3 In The Morning,Kristian Mercado,['Sam Jay'],United States,2020-08-04,2020,9,64,Stand-Up Comedy,"Comedian and ""Saturday Night Live"" writer Sam Jay serves up fresh takes on relationships, travel nightmares, the audacity of white people and more.",8.0,2020.0,[]
s2222,Movie,Jack Whitehall: I'm Only Joking,"Dave Skinner, Freddie Waters",['Jack Whitehall'],United Kingdom,2020-07-21,2020,10,58,Stand-Up Comedy,"Jack Whitehall hits the stage with hilarious tales about happy couples, life in hotels, human stupidity and his well-traveled father.",7.0,2020.0,[]
s2233,Movie,Fatal Affair,Peter Sullivan,"['Nia Long', 'Omar Epps', 'Stephen Bishop', 'Maya Stojan', 'Aubrey Cleland', 'Carolyn Hennesy']",United States,2020-07-16,2020,9,90,Thrillers,A lawyer is caught in a terrifying game of cat and mouse when a drink with an old friend escalates into an obsession that jeopardizes everyone she loves.,7.0,2020.0,[]
s2312,Movie,Double Jeopardy,Bruce Beresford,"['Tommy Lee Jones', 'Ashley Judd', 'Bruce Greenwood', 'Annabeth Gish', 'Roma Maffia', 'Jay Brazeau', 'Michael Gaston', 'Daniel Lapaine']",United States,2020-07-01,1999,8,105,Thrillers,"After being framed and serving time for her husband's supposed murder, Libby decides to kill her ""late"" husband for good.",7.0,2020.0,[]
s2322,Movie,George Lopez: We'll Do It For Half,Troy Miller,['George Lopez'],United States,2020-06-30,2020,10,52,Stand-Up Comedy,"Comedian George Lopez tackles the future and the past of Latinx culture in America, touching on immigration, his tough relatives, aging and much more.",6.0,2020.0,[]
s2343,Movie,Bulbbul,Anvita Dutt,"['Tripti Dimri', 'Avinash Tiwary', 'Rahul Bose', 'Parambrata Chatterjee', 'Paoli Dam', 'Veera Kapur Ee']",India,2020-06-24,2020,8,94,Horror Movies,"A child bride grows up to be an enigmatic woman presiding over her household, harboring a painful past as supernatural murders of men plague her village.",6.0,2020.0,[]
s2346,Movie,Eric Andre: Legalize Everything,Eric Notarnicola,['Eric André'],United States,2020-06-23,2020,8,52,Stand-Up Comedy,"Eric Andre takes the stage in New Orleans and tackles flawed fast-food icons, the wonders of autofill and the bizarre choice for the ""Cops"" theme song.",6.0,2020.0,[]
s2383,Movie,The Darkness,Greg McLean,"['Kevin Bacon', 'Radha Mitchell', 'David Mazouz', 'Lucy Fry', 'Matt Walsh', 'Jennifer Morrison', 'Parker Mack', 'Paul Reiser', 'Ming-Na Wen', 'Tara Lynne Barr']",United States,2020-06-16,2016,10,92,Horror Movies,"After bringing home a set of mysterious stones from the Grand Canyon, a boy unleashes an ancient force that begins to terrorize his family.",6.0,2020.0,[]
s2398,Movie,Jo Koy: In His Elements,Michael McKay,"['Jo Koy', 'Andrew Lopez', 'Joey Guila', 'Andrew Orolfo']",United States,2020-06-12,2020,10,55,Stand-Up Comedy,"Jo Koy brings the laughs and beats to Manila, spotlighting local culture in a one-of-a-kind show featuring Filipino American comedians, DJs and B-boys.",6.0,2020.0,[]
s2406,TV Show,DC's Legends of Tomorrow,Rob Seidenglanz,"['Victor Garber', 'Brandon Routh', 'Caity Lotz', 'Franz Drameh', 'Amy Pemberton', 'Dominic Purcell', 'Maisie Richardson-Sellers', 'Nick Zano', 'Arthur Darvill', 'Wentworth Miller', 'Tala Ashe', 'Adam Tsekhman', 'Christina Brucato', 'Simon Merrells', 'Nils Hognestad', 'Jes Macallan', 'Keiynan Lonsdale']",United States,2020-06-10,2020,10,900,TV Action & Adventure,"A mysterious ""time master"" from the future unites an unlikely group of superheroes and villains to save the world from a powerful evil.",6.0,2020.0,[]
s2459,Movie,Kenny Sebastian: The Most Interesting Person in the Room,Angshuman Ghosh,['Kenny Sebastian'],India,2020-05-29,2020,9,68,Stand-Up Comedy,"Fusing his musical and stand-up chops, Kenny Sebastian gets analytical about frumpy footwear, flightless birds and his fear of not being funny enough.",5.0,2020.0,[]
s2471,TV Show,Supergirl,Jesse Warn,"['Melissa Benoist', 'Mehcad Brooks', 'Chyler Leigh', 'Jeremy Jordan', 'David Harewood', 'Calista Flockhart', 'Emma Tremblay', 'Adrian Pasdar', 'Katie McGrath', 'David St. Louis', 'Odette Annable', 'Floriana Lima', 'Erica Durance']",United States,2020-05-25,2019,6,900,TV Action & Adventure,"To avert a disaster, Kara Danvers reveals her powers and true identity: She is Superman's cousin, now known as Supergirl, protector of National City.",5.0,2020.0,[]
s2495,Movie,Ben Platt Live from Radio City Music Hall,"Alex Timbers, Sam Wrench",['Ben Platt'],United States,2020-05-20,2020,9,85,Music & Musicals,"Backed by a full band and a ready wit, actor Ben Platt opens up a very personal songbook onstage —numbers from his debut LP, ""Sing to Me Instead.”",5.0,2020.0,[]
s2523,TV Show,Inhuman Resources,Ziad Doueiri,"['Eric Cantona', 'Suzanne Clément', 'Alex Lutz', 'Gustave Kervern', 'Alice de Lencquesaing', 'Louise Coldefy', 'Nicolas Martinez', 'Adama Niane']",France,2020-05-15,2020,6,180,Crime TV Shows,"Alain Delambre, unemployed and 57, is lured by an attractive job opening. But things get ugly when he realizes he’s a pawn in a cruel corporate game.",5.0,2020.0,[]
s2528,TV Show,Sleepless Society: Two Pillows & A Lost Soul,Sivaroj Kongsakul,"['Numthip Jongrachatawiboon', 'Vorarit Fuangarom', 'Bhumibhat Thavornsiri', 'Thanongsak Suphakan', 'Kanjanaporn Plodpai', 'Tosatid Darnkhuntod', 'Boonsong Nakphoo', 'Arachaporn Pokinpakorn', 'Annita Sarucha', 'Chidsanupong Sakulnuntipat', 'Nisawan Silpapearsue', 'Porntip Tipsiri', 'Thana Srisuke']",Thailand,2020-05-15,2020,8,180,Crime TV Shows,A motivational speaker about to divorce her abusive husband wakes up from a wild party one morning to find a dead body.,5.0,2020.0,[]
s2562,Movie,Jerry Seinfeld: 23 Hours To Kill,Joe DeMaio,['Jerry Seinfeld'],United States,2020-05-05,2020,10,61,Stand-Up Comedy,"Jerry Seinfeld takes the stage in New York and tackles talking vs. texting, bad buffets vs. so-called ""great"" restaurants and the magic of Pop Tarts.",5.0,2020.0,[]
s2572,Movie,Mike Birbiglia: My Girlfriend's Boyfriend,Seth Barrish,['Mike Birbiglia'],United States,2020-05-02,2013,9,76,Stand-Up Comedy,"On this painfully honest but hilarious journey, Birbiglia struggles to find reason in an area where it may be impossible to find: love.",5.0,2020.0,[]
s2590,Movie,Psycho,Mysskin,"['Udhayanidhi Stalin', 'Aditi Rao Hydari', 'Nithya Menon', 'Ram', 'Rajkumar Pitchumani']",India,2020-05-01,2020,8,143,Horror Movies,"As a visually impaired man attempts to rescue his love interest from a serial killer, the dark story behind the murderer’s disturbing psyche emerges.",5.0,2020.0,[]
s2598,Movie,Dangerous Lies,Michael M. Scott,"['Camila Mendes', 'Jessie T. Usher', 'Jamie Chung', 'Cam Gigandet', 'Sasha Alexander', 'Elliott Gould']",United States,2020-04-30,2020,8,97,Thrillers,"A broke caregiver unexpectedly inherits her patient's estate, but dark secrets swirl around her newfound wealth, tangling her in deceit and danger.",4.0,2020.0,[]
s2645,Movie,"Yours Sincerely, Kanan Gill",Neville Shah,['Kanan Gill'],India,2020-04-24,2020,10,72,Stand-Up Comedy,"Revisiting life goals set in a letter written as a teen to his future self, comedian Kanan Gill reports back on if he's lived up to his own expectations.",4.0,2020.0,[]
s2687,Movie,Chris D'Elia: No Pain,Matt D'Elia,"[""Chris D'Elia""]",United States,2020-04-14,2020,9,55,Stand-Up Comedy,Chris D'Elia takes the stage in Minneapolis to offer his thoughts on everything from self-censorship to problematic dolphins to lame mutant powers.,4.0,2020.0,[]
s2703,Movie,Tiffany Haddish: She Ready! From the Hood To Hollywood!,Chris Robinson,['Tiffany Haddish'],United States,2020-04-07,2017,8,66,Stand-Up Comedy,Comedic breakout Tiffany Haddish delivers a riotous stand-up ripe with the unpretentious and filthy tales of her meteoric rise to stardom.,4.0,2020.0,[]
s2706,Movie,Dark Light,Padraig Reynolds,"['Jessica Madsen', 'Opal Littleton', 'Ed Brody', 'Kristina Clifford', 'Ben Sullivan', 'Gerald Tyler', 'Weston Meredith']",United States,2020-04-05,2019,8,90,Horror Movies,"Implicated in her daughter's disappearance, a mother searches for answers when she returns to an old family home that may have an unwanted visitor.",4.0,2020.0,[]
s2730,Movie,Kaal,Soham Shah,"['Ajay Devgn', 'Vivek Oberoi', 'John Abraham', 'Lara Dutta', 'Esha Deol', 'Vishal Malhotra', 'Kushal Punjabi', 'Vineet Sharma']",India,2020-04-01,2005,4,126,Horror Movies,"Trapped in a national park, a tiger expert and a group of hunters turn to an enigmatic local for help when they mysteriously begin to die one by one.",4.0,2020.0,[]
s2750,Movie,Wildling,Fritz Böhm,"['Bel Powley', 'Brad Dourif', 'Liv Tyler', 'Collin Kelly-Sordelet', 'James Le Gros']",United States,2020-04-01,2018,10,93,Horror Movies,"Confined to an attic for years by a man claiming to be her protector, teenage Anna is liberated and begins learning the rest of her terrifying story.",4.0,2020.0,[]
s2758,Movie,Pretty Little Stalker,Sam Irvin,"['Nicky Whelan', 'Ashley Rickards', 'Parker Mack', 'Jesse Hutch', 'Sierra McCormick', 'Heather Morris', 'Jason Cermak', 'Kourtney Hansen', 'Jane Harber', 'Cory Hart', 'Kim DeJesus']",United States,2020-03-31,2018,10,84,Thrillers,"When a self-help writer's advice goes wrong, she finds herself in the crosshairs of an obsessive young woman with a thirst for vengeance.",3.0,2020.0,[]
s2783,Movie,Tom Segura: Ball Hog,Rami Hachache,['Tom Segura'],United States,2020-03-24,2020,9,70,Stand-Up Comedy,"Tom Segura scores laughs with uncomfortably candid stories about mothers, fathers, following your dreams — and other things you'd rather not think about.",3.0,2020.0,[]
s2807,Movie,Bert Kreischer: Hey Big Boy,Jeff Tomsic,['Bert Kreischer'],United States,2020-03-17,2020,10,62,Stand-Up Comedy,"Ever the stand-up party animal, comic Bert Kreischer riffs on parenting and family life, being a gun and pet owner, his dad discovering pot, and more.",3.0,2020.0,[]
s2830,Movie,Marc Maron: End Times Fun,Lynn Shelton,['Marc Maron'],United States,2020-03-10,2020,10,71,Stand-Up Comedy,"Marc Maron wades through a swamp of vitamin hustlers, evangelicals and grown male nerd children, culminating in a gleefully filthy end-times fantasy.",3.0,2020.0,[]
s2850,Movie,Taylor Tomlinson: Quarter-Life Crisis,Marcus Raboy,['Taylor Tomlinson'],United States,2020-03-03,2020,9,61,Stand-Up Comedy,"She's halfway through her 20s — and she's over it. Too old to party, too young to settle down, comedian Taylor Tomlinson takes aim at her life choices.",3.0,2020.0,[]
s2854,Movie,Fat Ballerina - David A. Arnold,Milton Horowitz,['David A. Arnold'],United States,2020-03-02,2020,8,61,Stand-Up Comedy,"Finally comfortable in his skin, seasoned comic David A. Arnold shares his talent for doing nothing, how he's petty and why divorce saves marriages.",3.0,2020.0,[]
s2887,Movie,Pete Davidson: Alive From New York,Jason Orley,['Pete Davidson'],United States,2020-02-25,2020,8,50,Stand-Up Comedy,"Comedian and ""SNL"" star Pete Davidson drops a candid and intimate stand-up special shot live in New York City.",2.0,2020.0,[]
s2890,Movie,Girl on the Third Floor,Travis Stevens,"['CM Punk', 'Trieste Kelly Dunn', 'Sarah Brooks', 'Elissa Dowling', 'Karen Woditsch', 'Marshall Bean', 'Anish Jethmalani', 'Bishop Stevens', 'Tonya Kay']",United States,2020-02-22,2019,8,92,Horror Movies,"A husband with a bad track record tries to start anew by renovating a rundown Victorian for his family, only to find he's tackled a house out of hell.",2.0,2020.0,[]
