show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,month_of_release,year_of_release,countries
s176,Movie,The Blue Lagoon,Randal Kleiser,"['Brooke Shields', 'Christopher Atkins', 'Leo McKern', 'William Daniels', 'Elva Josephson', 'Glenn Kohan', 'Alan Hopgood', 'Gus Mercurio']",United States,2021-09-01,1980,3,105,Dramas,"Two shipwrecked children, stranded for years on a deserted island, fall in love as teenagers and attempt to forge a life in the isolated paradise.",9.0,2021.0,[]
s177,Movie,The Golden Child,Michael Ritchie,"['Eddie Murphy', 'J.L. Reate', 'Charles Dance', 'Charlotte Lewis', 'Victor Wong', 'Randall Tex Cobb', 'James Hong', 'Shakti Chen', 'Tau Logo', 'Tiger Chung Lee']",United States,2021-09-01,1986,4,94,Action & Adventure,A fast-talking L.A. social worker goes through a series of traps and terrors to find a kidnapped Tibetan child with mystical powers.,9.0,2021.0,[]
s178,Movie,The Guns of Navarone,J. Lee Thompson,"['Gregory Peck', 'David Niven', 'Anthony Quinn', 'Stanley Baker', 'Anthony Quayle', 'James Darren', 'Irene Papas', 'Gia Scala', 'James Robertson Justice', 'Richard Harris']",United Kingdom,2021-09-01,1961,7,156,Action & Adventure,"During World War II, British forces launch an attack designed to take out the massive Nazi cannons that guard a critical sea channel.",9.0,2021.0,[]
s179,Movie,The Interview,"Evan Goldberg, Seth Rogen","['James Franco', 'Seth Rogen', 'Lizzy Caplan', 'Randall Park', 'Diana Bang', 'Timothy Simons', 'Reese Alexander', 'James Yi']",United States,2021-09-01,2014,4,112,Action & Adventure,Seth Rogen and James Franco star in this provocative comedy about two journalists recruited by the CIA after they arrange an interview with Kim Jong-un.,9.0,2021.0,[]
s184,Movie,In the Line of Fire,Wolfgang Petersen,"['Clint Eastwood', 'John Malkovich', 'Rene Russo', 'Dylan McDermott', 'Gary Cole', 'Fred Thompson', 'John Mahoney', 'Gregory Alan Williams', 'Jim Curley', 'Sally Hughes']",United States,2021-08-31,1993,4,129,Action & Adventure,A twisted yet ingenious killer torments a veteran Secret Service agent who's haunted by his failure years ago to save President John F. Kennedy.,8.0,2021.0,[]
s191,Movie,Thimmarusu,Sharan Koppisetty,"['Satya Dev', 'Priyanka Jawalkar', 'Brahmaji']",India,2021-08-28,2021,3,125,Dramas,"Eight years after a young man is framed for murder, an up-and-coming lawyer re-opens the case, beginning a tricky mission to find the real culprit.",8.0,2021.0,[]
s192,Movie,Wind River,Taylor Sheridan,"['Jeremy Renner', 'Elizabeth Olsen', 'Jon Bernthal', 'Gil Birmingham', 'Kelsey Asbille', 'Tantoo Cardinal', 'Teo Briones', 'Matthew Del Negro', 'Hugh Dillon', 'Julia Jones', 'James Jordan', 'Eric Lange', 'Martin Sensmeier', 'Mason Davis', 'Graham Greene']",United Kingdom,2021-08-28,2017,4,107,Dramas,A tracker with the U.S. Fish and Wildlife Service assists a rookie FBI agent who's investigating a teen girl's murder on a remote Wyoming reservation.,8.0,2021.0,[]
s193,Movie,C Kkompany,Sachin Yardi,"['Mithun Chakraborty', 'Tusshar Kapoor', 'Anupam Kher', 'Rajpal Yadav', 'Raima Sen', 'Dilip Prabhavalkar', 'Sanjay Mishra']",India,2021-08-27,2008,4,127,Action & Adventure,"Three broke friends pose as an underworld gang for extortion, but their plan takes on a life of its own when their phony company becomes famous.",8.0,2021.0,[]
s199,TV Show,King of Boys: The Return of the King,Kemi Adetiba,"['Sola Sobowale', 'Toni Tones', 'Richard Mofe-Damijo', 'Efa Iwara', 'Titi Kuti', 'Tobechukwu ""iLLbliss"" Ejiofor', 'Remilekun ""Reminisce"" Safaru', 'Charles  ""Charly Boy"" Oputa', 'Nse Ikpe-Etim', 'Keppy Ekpenyong Bassey', 'Bimbo Manuel', 'Akin Lewis', 'Lord Frank', 'Osas Ighodaro', 'Taiwo Ajai-Lycett', 'Paul Sambo']",Nigeria,2021-08-27,2021,6,180,Crime TV Shows,"Alhaja Eniola Salami starts anew and sets her sights on a different position of power, fueled by revenge, regret and ruthlessness.",8.0,2021.0,[]
s201,Movie,Krishna Cottage,Santram Varma,"['Sohail Khan', 'Isha Koppikar', 'Natassha', 'Rati Agnihotri', 'Vrajesh Hirjee', 'Divya Palat', 'Hiten Tejwani', 'Rajendranath Zutshi']",India,2021-08-27,2004,5,124,Action & Adventure,True love is put to the test when another woman comes between a pair of star-crossed young lovers in this thriller.,8.0,2021.0,[]
s202,Movie,Kucch To Hai,"Anil V. Kumar, Anurag Basu","['Tusshar Kapoor', 'Esha Deol', 'Natassha', 'Vrajesh Hirjee', 'Kusumit Sana', 'Rishi Kapoor', 'Moon Moon Sen', 'Johny Lever', 'Ashay Chitre', 'Jeetendra']",India,2021-08-27,2003,4,136,Dramas,"A student tries to steal a test from a teacher's home, leaving him for dead after an accident. A string of murders may be the professor's revenge.",8.0,2021.0,[]
s207,Movie,"LSD: Love, Sex Aur Dhokha",Dibakar Banerjee,"['Nushrat Bharucha', 'Anshuman Jha', 'Neha Chauhan', 'Rajkummar Rao', 'Arya Banerjee', 'Amit Sial', 'Herry Tangri']",India,2021-08-27,2010,6,112,Dramas,This provocative drama examines how the voyeuristic nature of modern society affects three unusual couples in Northern India.,8.0,2021.0,[]
s208,Movie,Mission Istaanbul: Darr Ke Aagey Jeet Hai,Apoorva Lakhia,"['Vivek Oberoi', 'Zayed Khan', 'Shriya Saran', 'Nikitin Dheer', 'Shabbir Ahluwalia', 'Sunil Shetty', 'Shweta Bhardwaj']",India,2021-08-27,2008,6,119,Action & Adventure,A television journalist makes a risky career move by accepting a job offer from a controversial Istanbul television station.,8.0,2021.0,[]
s209,Movie,Once Upon a Time in Mumbaai,Milan Luthria,"['Ajay Devgn', 'Emraan Hashmi', 'Kangana Ranaut', 'Prachi Desai', 'Randeep Hooda', 'Naved Aslam', 'Asif Basra', 'Avtar Gill']",India,2021-08-27,2010,5,133,Dramas,"Mumbai's top mob boss rules the underworld with honor and compassion, but his power-hungry protégé will shake up the world of organized crime.",8.0,2021.0,[]
s210,Movie,Once Upon a Time in Mumbai Dobaara!,Milan Luthria,"['Akshay Kumar', 'Imran Khan', 'Sonakshi Sinha', 'Sonali Bendre', 'Sarfaraz Khan', 'Mahesh Manjrekar', 'Abhimanyu Singh', 'Kurush Deboo', 'Pitobash', 'Chetan Hansraj']",India,2021-08-27,2013,4,142,Dramas,"This turbulent sequel to Once Upon a Time in Mumbai carries on the saga of the gangland don Shoaib Khan, who continues pressing for more control.",8.0,2021.0,[]
s211,Movie,Ragini MMS,Pawan Kripalani,"['Kainaz Motivala', 'Rajkummar Rao', 'Rajat Kaul', 'Janice', 'Shernaza', 'Mangala Ahire', 'Vinod Rawat']",India,2021-08-27,2011,6,93,Horror Movies,A couple out to have a sensuous weekend at a house outside of Mumbai finds it rigged with surveillance cameras and occupied by an evil entity.,8.0,2021.0,[]
s212,Movie,Ragini MMS 2,Bhushan Patel,"['Sunny Leone', 'Saahil Prem', 'Parvin Dabas', 'Sandhya Mridul', 'Divya Dutta', 'Soniya Mehra', 'Kainaz Motivala', 'Karan Mehra']",India,2021-08-27,2014,4,113,Horror Movies,The horror continues when Ragini's video goes viral and a sleazy director decides to make a movie about the incident in the original house.,8.0,2021.0,[]
s216,Movie,Shootout at Lokhandwala,Apoorva Lakhia,"['Amitabh Bachchan', 'Sanjay Dutt', 'Sunil Shetty', 'Arbaaz Khan', 'Abhishek Bachchan', 'Vivek Oberoi', 'Tusshar Kapoor', 'Rohit Roy', 'Shabbir Ahluwalia', 'Dia Mirza', 'Amrita Singh', 'Neha Dhupia']",India,2021-08-27,2007,3,116,Action & Adventure,"Based on a true story, this action film follows an incident that stunned a nation in the early 1990s. In Mumbai, India, the notorious gangster Maya holds off veteran cop Khan and a force of more than 200 policemen in a six-hour bloody gunfight.",8.0,2021.0,[]
s228,Movie,Really Love,Angel Kristi Williams,"['Kofi Siriboe', 'Yootha Wong-Loi-Sing', 'Michael Ealy', 'Uzo Aduba']",United States,2021-08-25,2020,10,95,Dramas,A rising Black painter tries to break into a competitive art world while balancing an unexpected romance with an ambitious law student.,8.0,2021.0,[]
s229,Movie,The November Man,Roger Donaldson,"['Pierce Brosnan', 'Luke Bracey', 'Olga Kurylenko', 'Eliza Taylor', 'Caterina Scorsone', 'Bill Smitrovich', 'Will Patton', 'Amila Terzimehic', 'Lazar Ristovski', 'Mediha Musliovic']",United States,2021-08-25,2014,4,108,Action & Adventure,"An ex-CIA agent emerges from retirement to protect an important witness, but he soon discovers that old friends can make the most dangerous enemies.",8.0,2021.0,[]
s230,Movie,The Old Ways,Christopher Alender,"['Brigitte Kali Canales', 'Andrea Cortes', 'Julia Vera', 'Sal Lopez']",United States,2021-08-25,2020,4,90,Horror Movies,"A reporter visits her birthplace in Veracruz for a story about tribal culture, only to be kidnapped by locals who believe she's demonically possessed.",8.0,2021.0,[]
s232,Movie,The Water Man,David Oyelowo,"['David Oyelowo', 'Rosario Dawson', 'Lonnie Chavis', 'Amiah Miller', 'Alfred Molina', 'Maria Bello']",United States,2021-08-25,2021,10,92,Children & Family Movies,"Desperate to save his ailing mother, 11-year-old Gunner runs away from home on a quest to find a mythic figure rumored to have the power to cheat death.",8.0,2021.0,[]
s248,Movie,Sweet Girl,Brian Andrew Mendoza,"['Jason Momoa', 'Isabela Merced', 'Manuel Garcia-Rulfo', 'Amy Brenneman', 'Adria Arjona', 'Raza Jaffrey', 'Justin Bartha', 'Lex Scott Davis', 'Michael Raymond-James']",United States,2021-08-20,2021,5,110,Action & Adventure,"He lost the love of his life to a pharmaceutical company's greed. Now his daughter is without a mother, and he's without justice. For now.",8.0,2021.0,[]
s252,Movie,Like Crazy,Drake Doremus,"['Anton Yelchin', 'Felicity Jones', 'Jennifer Lawrence', 'Charlie Bewley', 'Alex Kingston', 'Oliver Muirhead', 'Finola Hughes', 'Chris Messina', 'Ben York Jones', 'Jamie Thomas King']",United States,2021-08-19,2011,6,91,Dramas,A spirited exchange student and an American man fall in love in LA. But their romance faces an uphill battle when she is forced to return to England.,8.0,2021.0,[]
s254,Movie,Bombay,Mani Ratnam,"['Arvind Swamy', 'Manisha Koirala', 'Nasser', 'Raja Krishnamoorthy']",India,2021-08-18,1995,5,135,Dramas,"Years after they elope against their family’s wishes, a couple and their sons become caught in the throes of conflict in their city.",8.0,2021.0,[]
s271,Movie,Beckett,Ferdinando Cito Filomarino,"['John David Washington', 'Boyd Holbrook', 'Alicia Vikander', 'Vicky Krieps', 'Lena Kitsopoulou', 'Panos Koronis', 'Maria Votti']",Italy,2021-08-13,2021,6,110,Action & Adventure,An American tourist goes on the run in Greece after a tragic accident plunges him into a political conspiracy that makes him a target for assassination.,8.0,2021.0,[]
s274,TV Show,Gone for Good,Juan Carlos Medina,"['Finnegan Oldfield', 'Nicolas Duvauchelle', 'Guillaume Gouix', 'Garance Marillier', 'Nailia Harzoune']",France,2021-08-13,2021,6,180,Crime TV Shows,"Ten years after losing two loved ones, a man is plunged into another dizzying mystery when his girlfriend vanishes. Based on a Harlan Coben novel.",8.0,2021.0,[]
s279,Movie,Lokillo: Nothing's the Same,Julián Gaviria,['Lokillo Florez'],Colombia,2021-08-12,2021,8,64,Stand-Up Comedy,"Through songs and puns, comedian Lokillo Florez hilariously reviews how Latin Americans have adjusted to a new world where no-hugging policies prevail.",8.0,2021.0,[]
s280,Movie,Monster Hunter: Legends of the Guild,Steven Yamamoto,"['Ben Rausch', 'Erica Lindbeck', 'Dante Basco', 'Brando Eaton', 'Stephen Kramer Glickman', 'Caroline Caliston', 'G.K. Bowes', 'Dan McCoy']",United States,2021-08-12,2021,4,59,Action & Adventure,"In a world where humans and fearsome monsters live in an uneasy balance, young hunter Aiden fights to save his village from destruction by a dragon.",8.0,2021.0,[]
s283,Movie,La diosa del asfalto,Julián Hernández,"['Ximena Romo', 'Mabel Cadena', 'Alejandra Herrera', 'Nelly González', 'Samantha Orozco', 'Axel Arenas', 'Esteban Caicedo', 'Paulina Goto', 'Raquel Robles', 'Baby Bátiz', 'Pascacio López', 'Juán Carlos Torres', 'Javier Oliván', 'Claudia Lobo', 'Giovanna Zacarías']",Mexico,2021-08-11,2020,4,127,Dramas,"A woman from a tough neighborhood outside Mexico City comes home a rock star, inadvertently provoking a confrontation with the ghosts of her past.",8.0,2021.0,[]
s286,Movie,The Railway Man,Jonathan Teplitzky,"['Colin Firth', 'Nicole Kidman', 'Jeremy Irvine', 'Stellan Skarsgård', 'Sam Reid', 'Hiroyuki Sanada', 'Michael MacKenzie', 'Tom Stokes']",Switzerland,2021-08-11,2013,6,108,Dramas,"Decades after World War II, a still-shattered soldier unexpectedly falls in love and sees a bizarre coincidence bring his past back into focus.",8.0,2021.0,[]
s296,Movie,The Paper Tigers,Quoc Bao Tran,"['Alain Uy', 'Ron Yuan', 'Mykel Shannon Jenkins', 'Jae Suh Park', 'Matthew Page', 'Joziah Lagonoy', 'Raymond Ma']",United States,2021-08-07,2021,5,111,Action & Adventure,"After reuniting as middle-aged men, three kung-fu prodigies must set their differences aside and dust off their skills to avenge their beloved mentor.",8.0,2021.0,[]
s300,Movie,The Swarm,Just Philippot,"['Suliane Brahim', 'Sofian Khammes', 'Marie Narbonne', 'Raphaël Romand', 'Stéphan Castang', 'Victor Bonnel', 'Christian Bouillette', 'Renan Prévot', 'Vincent Deniard']",France,2021-08-06,2021,7,102,Horror Movies,"A single mother breeds locusts as high-protein food, but has trouble getting them to reproduce — until she finds they have a taste for blood.",8.0,2021.0,[]
s301,Movie,Vivo,"Kirk DeMicco, Brandon Jeffords","['Lin-Manuel Miranda', 'Ynairaly Simo', 'Zoe Saldana', 'Juan de Marcos', 'Brian Tyree Henry', 'Gloria Estefan', 'Michael Rooker', 'Nicole Byer']",Canada,2021-08-06,2021,8,100,Children & Family Movies,A music-loving kinkajou embarks on the journey of a lifetime to fulfill his destiny and deliver a love song for an old friend.,8.0,2021.0,[]
s302,Movie,Chennai Express,Rohit Shetty,"['Shah Rukh Khan', 'Deepika Padukone', 'Nikitin Dheer', 'Satyaraj', 'Kamini Kaushal', 'Lekh Tandon', 'Mukesh Tiwari']",India,2021-08-05,2013,1,135,Action & Adventure,What could have been a sad journey turns joyful for Rahul when he falls in love with a woman en route to submerging his grandfather's ashes.,8.0,2021.0,[]
s307,Movie,'76,Izu Ojukwu,"['Ramsey Nouah', 'Rita Dominic', 'Chidi Mokeme', 'Ibinabo Fiberesima', 'Daniel K. Daniel', 'Memry Savanhu', 'Adonijah Owiriwa', 'Pat Nebo', 'Nelly Ekwereogu', 'Shuaibu Ebenesi Adams', 'Debo Oguns', 'Ben Nwosu', 'Ada Ofoegbu']",Nigeria,2021-08-04,2016,4,118,Dramas,"When her husband is accused of taking part in an attempted military coup, a pregnant woman's life takes an emotional turn. Inspired by true events.",8.0,2021.0,[]
s308,Movie,Aftermath,Peter Winther,"['Ashley Greene', 'Shawn Ashmore', 'Sharif Atkins', 'Britt Baron', 'Diana Hopper', 'Ross McCall', 'Jamie Kaler', 'Travis Coles', 'Susan Walters', 'Jason Liles']",United States,2021-08-04,2021,9,115,Horror Movies,"Desperate to save their marriage, a young couple takes a deal and moves into their dream home, but disturbing events reveal the house's troubled history.",8.0,2021.0,[]
s315,Movie,Heavy,James Mangold,"['Pruitt Taylor Vince', 'Shelley Winters', 'Liv Tyler', 'Debbie Harry', 'Evan Dando', 'Joe Grifasi', 'David Patrick Kelly', 'Marian Quinn']",United States,2021-08-03,1995,6,104,Dramas,Overweight Victor hides from the world making pizzas in his mother's gloomy dive until a new waitress blows in and disrupts his isolation.,8.0,2021.0,[]
s316,Movie,Ije: The Journey,Chineze Anyaene,"['Genevieve Nnaji', 'Omotola Jalade-Ekeinde', 'Odalys Garcia', 'Ulrich Que', 'Jeff Swarthout', 'Clem Ohameze', 'Ann D. Carey', 'Anahit Setian', 'Danielle Soibelman', 'Jon Morgan Woodward']",United States,2021-08-03,2010,7,106,Dramas,"When her sister is accused of multiple murders, a Nigerian woman travels to Los Angeles to uncover the truth and fight for her sibling’s freedom.",8.0,2021.0,[]
s326,Movie,Beethoven,Brian Levant,"['Charles Grodin', 'Bonnie Hunt', 'Dean Jones', 'Oliver Platt', 'Stanley Tucci', 'Nicholle Tom', 'Christopher Castile', 'Sarah Rose Karr', 'David Duchovny', 'Patricia Heaton', 'O-Lan Jones', 'Nancy Fish']",United States,2021-08-01,1992,6,87,Children & Family Movies,"A father reluctantly agrees to let his children keep a St. Bernard puppy, but the playful pooch soon turns into a full-grown engine of destruction.",8.0,2021.0,[]
s327,Movie,Beethoven's 2nd,Rod Daniel,"['Charles Grodin', 'Bonnie Hunt', 'Nicholle Tom', 'Christopher Castile', 'Sarah Rose Karr', 'Debi Mazar', 'Chris Penn']",United States,2021-08-01,1993,7,88,Children & Family Movies,"After St. Bernard Beethoven sires a brood with Missy, he and the Newton kids must intervene when Missy's owner tries to sell the puppies.",8.0,2021.0,[]
s328,Movie,Beowulf,Robert Zemeckis,"['Ray Winstone', 'Anthony Hopkins', 'John Malkovich', 'Angelina Jolie', 'Robin Wright', 'Brendan Gleeson', 'Crispin Glover', 'Alison Lohman', 'Sharisse Baker-Bernard']",United States,2021-08-01,2007,3,114,Action & Adventure,This deftly animated take on a legendary Old English epic tells the timeless tale of a Scandinavian hero who's known for slaying dragons.,8.0,2021.0,[]
s329,Movie,Boyka: Undisputed,Todor Chapkanov,"['Scott Adkins', 'Teodora Duhovnikova', 'Alon Aboutboul', 'Julian Vergov', 'Brahim Achabbakhe', 'Paul Chahidi', 'Petio Petkov', 'Valentin Ganev', 'Vlado Mihailov']",Bulgaria,2021-08-01,2016,7,90,Action & Adventure,The fourth film in the action franchise finds Boyka taking on brutal gangsters to protect the widow of a man he unintentionally killed in the ring.,8.0,2021.0,[]
s330,Movie,Catch Me If You Can,Steven Spielberg,"['Leonardo DiCaprio', 'Tom Hanks', 'Christopher Walken', 'Martin Sheen', 'Nathalie Baye', 'Amy Adams', 'James Brolin', 'Brian Howe', 'Frank John Hughes', 'Steve Eastin']",United States,2021-08-01,2002,7,142,Dramas,"An FBI agent makes it his mission to put cunning con man Frank Abagnale Jr. behind bars. But Frank not only eludes capture, he revels in the pursuit.",8.0,2021.0,[]
s331,Movie,Cloudy with a Chance of Meatballs,"Phil Lord, Christopher Miller","['Bill Hader', 'Anna Faris', 'James Caan', 'Andy Samberg', 'Bruce Campbell', 'Mr. T', ""Bobb'e J. Thompson"", 'Benjamin Bratt', 'Neil Patrick Harris', 'Al Roker']",United States,2021-08-01,2009,7,90,Children & Family Movies,"When inventor Flint Lockwood makes clouds rain food, the citizens of Chewandswallow can feed themselves. But a bowl of disaster is about to overflow.",8.0,2021.0,[]
s333,Movie,Deep Blue Sea,Renny Harlin,"['Thomas Jane', 'Saffron Burrows', 'Samuel L. Jackson', 'Jacqueline McKenzie', 'Michael Rapaport', 'Stellan Skarsgård', 'LL Cool J', 'Aida Turturro', 'Cristos', 'Daniel Rey']",United States,2021-08-01,1999,6,105,Action & Adventure,Scientists conduct research on sharks in search of an Alzheimer's cure. But a dangerous shortcut leads to huge sharks with near-human intelligence.,8.0,2021.0,[]
s335,Movie,Five Feet Apart,Justin Baldoni,"['Haley Lu Richardson', 'Cole Sprouse', 'Moisés Arias', 'Kimberly Hébert Gregory', 'Parminder Nagra', 'Claire Forlani', 'Emily Baldoni', 'Gary Weeks', 'Cynthia Evans']",United States,2021-08-01,2019,6,116,Dramas,A teen with cystic fibrosis shakes up her daily routine and challenges hospital protocol when she falls for a fellow patient.,8.0,2021.0,[]
